"","ionIndex","X.1","X","drug","slope","r2","adj.r2","pvalue","color","mzLabel","idKEGG","score","name"
"476",485,12377,12377,"Irinotecan",-1.91647941153308,0.374483842826306,0.35363330425385,0.000197798381696249,"Negative","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
"477",485,2467,2467,"Erlotinib",1.80733232675404,0.198560046489403,0.184499696427813,0.000405097175135948,"Positive","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
"478",485,22287,22287,"Oxaliplatin",1.61060497850588,0.163387026767318,0.137242871353797,0.0177421252634041,"Positive","mz333.0592","C01225",100,"1-(sn-Glycero-3-phospho)-1D-myo-inositol"
"479",488,19317,19317,"Mercaptopurine",1.75861420806265,0.0490938503036918,0.00947276073301218,0.276672863509416,"Positive","mz334.3114","",100,"Pipericine"
"480",488,28236,28236,"Cladribine",2.3702806658824,0.10994068876774,0.0712424578445982,0.105409974725558,"Positive","mz334.3114","",100,"Pipericine"
"481",488,12380,12380,"Irinotecan",1.72215948268778,0.0513759544556507,0.0197551529375056,0.21221523501294,"Positive","mz334.3114","",100,"Pipericine"
"482",488,23281,23281,"YC-1",1.74138782984608,0.127725081754255,0.103495222914096,0.0276083996611049,"Positive","mz334.3114","",100,"Pipericine"
"483",488,25263,25263,"Lenvatinib",-4.2326986282961,0.141321387953825,0.0961277767935004,0.0930579188133552,"Negative","mz334.3114","",100,"Pipericine"
"484",488,26254,26254,"Rapamycin",-0.904585042892455,0.0254822221798609,0.0131465541061883,0.154591342783806,"Negative","mz334.3114","",100,"Pipericine"
"485",488,10398,10398,"17-AAG",-1.48500242474301,0.0830213269368377,0.0524553711680655,0.109773702521644,"Negative","mz334.3114","",100,"Pipericine"
"486",488,17335,17335,"Topotecan",-0.958768826963533,0.0408339715209707,0.0141904707298868,0.22373495692858,"Negative","mz334.3114","",100,"Pipericine"
"487",488,6434,6434,"Chlormethine",-2.32726043361858,0.0866787257739885,0.0572167491860527,0.0962820125311696,"Negative","mz334.3114","",100,"Pipericine"
"488",489,11390,11390,"Everolimus",-1.09533532734283,0.143051458503154,0.131922256665533,0.000588781139528759,"Negative","mz335.0403","",100,"nicotinate beta-D-ribonucleotide"
"489",493,29232,29232,"Methotrexate",-2.29240290085542,0.0391120409461475,0.0108506303857402,0.247602593038122,"Negative","mz337.0557","",100,"2-O-Acetyl-trans-coutaric acid"
"490",493,4457,4457,"Pemetrexed",-7.00468236602216,0.0728544381170194,0.055024715773116,0.0483976433876192,"Negative","mz337.0557","",100,"2-O-Acetyl-trans-coutaric acid"
"491",496,11397,11397,"Everolimus",-1.27862248429909,0.0744200465127388,0.062399527636281,0.0149998565630142,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"492",496,29235,29235,"Methotrexate",-2.1142109939521,0.151148556754787,0.12618233783581,0.0191101202409032,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"493",496,496,496,"BPTES",-7.3917111203847,0.121061690243604,0.0661280458838296,0.157106405709798,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"494",496,2478,2478,"Erlotinib",1.97934122819675,0.0558362973311419,0.0392720218457233,0.0715756019075734,"Positive","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"495",496,28244,28244,"Cladribine",-2.4974284394114,0.12459758882354,0.0865366144245631,0.0834916857470922,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"496",496,15361,15361,"Oligomycin A",4.05534884110749,0.0899470513237394,0.077129404159285,0.00994156098468302,"Positive","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"497",496,20316,20316,"Trametinib",1.58935250913567,0.160571067124736,0.14530872289064,0.00200932158797139,"Positive","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"498",496,4460,4460,"Pemetrexed",-1.90276431712999,0.0377784033876982,0.0192741419143848,0.159027823183587,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"499",496,3469,3469,"Fluorouracil",-1.66335183440883,0.128466553027502,0.103565597399716,0.0293823431526228,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"500",496,23289,23289,"YC-1",0.963677722147598,0.0900201921606395,0.0647429752762129,0.0672246369115292,"Positive","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"501",496,13379,13379,"Clofarabine",-1.26110867855328,0.0495944365908258,0.0216413317846738,0.191723406044976,"Negative","mz338.9888","C00354 C00665 C01220 C01231 C03785 C04062 C04063 C04064 C05378",100,"Hexose bisP"
"502",497,25272,25272,"Lenvatinib",-1.59869543420839,0.370311674313252,0.337170183487633,0.00341971579263843,"Negative","mz339.2333","",100,"Plastoquinone 3"
"503",506,26272,26272,"Rapamycin",0.887985558014316,0.10841436029697,0.0971284661235143,0.00268667587426387,"Positive","mz343.3214","",100,"MG(18:0e/0:0/0:0)"
"504",506,23299,23299,"YC-1",1.27778673138668,0.334156872849714,0.315661230428873,0.000144220632185731,"Positive","mz343.3214","",100,"MG(18:0e/0:0/0:0)"
"505",511,23304,23304,"YC-1",1.06328447257451,0.139986896054519,0.116097643167145,0.0206611648766973,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"506",511,19340,19340,"Mercaptopurine",2.98188077267563,0.160755074451145,0.12578653588661,0.0423628666254485,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"507",511,22313,22313,"Oxaliplatin",2.16189160638926,0.15535468281556,0.128959516653546,0.0210787642779647,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"508",511,29250,29250,"Methotrexate",6.66779046567715,0.678918589313157,0.669475018410603,6.66833604349928e-10,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"509",511,511,511,"BPTES",10.4370999796496,0.231417890808311,0.18338150898383,0.0432727034647274,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"510",511,13394,13394,"Clofarabine",1.15098615928156,0.0419235818686907,0.0137448636883581,0.230955811147582,"Positive","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"511",511,12403,12403,"Irinotecan",-1.33386988734588,0.0942014431360217,0.0640081579072223,0.0875145671877537,"Negative","mz346.0558","C00020 C00362 C00946 C01367 C19970",100,"AMP"
"512",512,29251,29251,"Methotrexate",4.0782050096016,0.540313821951753,0.526793640244452,3.30203816945446e-07,"Positive","mz347.0401","",100,"2-(2,5-dihydroxy-4-methoxyphenyl)-3,5,6,7-tetrahydroxy-4H-chromen-4-one"
"513",512,3485,3485,"Fluorouracil",-2.02972079414916,0.146832583839087,0.122456371948775,0.0192329802541494,"Negative","mz347.0401","",100,"2-(2,5-dihydroxy-4-methoxyphenyl)-3,5,6,7-tetrahydroxy-4H-chromen-4-one"
"514",512,6458,6458,"Chlormethine",-1.45980481783687,0.104295820809495,0.0754021376098012,0.0667826114070339,"Negative","mz347.0401","",100,"2-(2,5-dihydroxy-4-methoxyphenyl)-3,5,6,7-tetrahydroxy-4H-chromen-4-one"
"515",512,8440,8440,"Gemcitabine",-0.885663350257634,0.0503688317446626,0.0337086358103583,0.0874750280347555,"Negative","mz347.0401","",100,"2-(2,5-dihydroxy-4-methoxyphenyl)-3,5,6,7-tetrahydroxy-4H-chromen-4-one"
"516",532,15397,15397,"Oligomycin A",1.4531820648566,0.117804389000386,0.105379098704616,0.00295111198760573,"Positive","mz358.1141","",100,"Epinephrine glucuronide"
"517",532,2514,2514,"Erlotinib",1.2108008895591,0.101471083737418,0.0857074185398283,0.0139377609611832,"Positive","mz358.1141","",100,"Epinephrine glucuronide"
"518",532,25307,25307,"Lenvatinib",-2.97733901877146,0.239855084879313,0.199847457767698,0.0242239049112328,"Negative","mz358.1141","",100,"Epinephrine glucuronide"
"519",536,19365,19365,"Mercaptopurine",5.50297861792254,0.415610929652132,0.391261385054304,0.000377832654804352,"Positive","mz362.0507","C00144 C18239",100,"GMP"
"520",536,13419,13419,"Clofarabine",1.80628703860769,0.112662819415846,0.0865646670457242,0.0453573310225298,"Positive","mz362.0507","C00144 C18239",100,"GMP"
"521",536,22338,22338,"Oxaliplatin",1.31052413482716,0.0862998705380098,0.0577467414923226,0.0917349422527048,"Positive","mz362.0507","C00144 C18239",100,"GMP"
"522",536,29275,29275,"Methotrexate",4.98238483769131,0.603506834254518,0.591845270556121,2.54133691127754e-08,"Positive","mz362.0507","C00144 C18239",100,"GMP"
"523",536,3509,3509,"Fluorouracil",-1.22348967303235,0.104765606956827,0.0791874814413078,0.0506740032946786,"Negative","mz362.0507","C00144 C18239",100,"GMP"
"524",536,536,536,"BPTES",6.83701535098298,0.194782064154022,0.144455943163649,0.0667312329809529,"Positive","mz362.0507","C00144 C18239",100,"GMP"
"525",538,19367,19367,"Mercaptopurine",-9.11537924505111,0.31301251166412,0.284388032983458,0.00296209232351454,"Negative","mz363.0170","C04646",100,"6-Thioinosine-5''-monophosphate"
"526",539,23332,23332,"YC-1",0.946142706778355,0.2039396478032,0.181826860242178,0.0044269713527469,"Positive","mz363.0351","C00655",100,"Xanthylic acid"
"527",539,29278,29278,"Methotrexate",1.55947446602011,0.274965435249698,0.25364088922763,0.00102771696999286,"Positive","mz363.0351","C00655",100,"Xanthylic acid"
"528",539,13422,13422,"Clofarabine",2.24422787422216,0.279781396460233,0.258598496356122,0.000910912189729464,"Positive","mz363.0351","C00655",100,"Xanthylic acid"
"529",544,25319,25319,"Lenvatinib",-1.61108987237214,0.151354666205561,0.106689122321643,0.0813193018994998,"Negative","mz364.2862","",100,"N-Linoleoyl GABA"
"530",553,25328,25328,"Lenvatinib",-1.9616533124543,0.172823307530353,0.129287692137214,0.0608924023060158,"Negative","mz368.3173","",100,"N-Stearoyl GABA"
"531",554,2536,2536,"Erlotinib",1.74988147810526,0.144275239405834,0.129262524307691,0.00300501221421578,"Positive","mz368.9994","C00447",100,"Sedoheptulose bisP"
"532",554,29293,29293,"Methotrexate",1.52304236263111,0.335367209221265,0.315819185963067,0.000215152235276281,"Positive","mz368.9994","C00447",100,"Sedoheptulose bisP"
"533",554,15419,15419,"Oligomycin A",2.2067760699377,0.102921456478715,0.0902865474150353,0.00565267672391825,"Positive","mz368.9994","C00447",100,"Sedoheptulose bisP"
"534",560,25335,25335,"Lenvatinib",-2.53573262833115,0.299644880691709,0.262784084938641,0.0102163727452551,"Negative","mz375.1606","",100,"Kanzonol V"
"535",561,19390,19390,"Mercaptopurine",-4.03220873881912,0.0651130150290498,0.0261593906552601,0.208358879154859,"Negative","mz377.0325","C16615",100,"6-Methylthiopurine 5''-monophosphate ribonucleotide"
"536",566,19395,19395,"Mercaptopurine",-1.93527934674779,0.0380852284796501,-0.00199455366703116,0.339382999809058,"Negative","mz379.0120","",100,"Tectorigenin 4''-sulfate"
"537",579,20399,20399,"Trametinib",-1.53256774952396,0.17227059389546,0.157220968329923,0.00132585332895845,"Negative","mz385.1656","",100,"Porson"
"538",579,8507,8507,"Gemcitabine",0.881397028565485,0.044390087286846,0.0276250010988959,0.109211355211268,"Positive","mz385.1656","",100,"Porson"
"539",579,28327,28327,"Cladribine",-1.63482833365799,0.437886212110849,0.413446482202625,0.000315155600796244,"Negative","mz385.1656","",100,"Porson"
"540",582,13465,13465,"Clofarabine",-3.57554125912661,0.199608914169272,0.176067999880133,0.00630209145819766,"Negative","mz388.9445","C00119",100,"Phosphoribosyl pyrophosphate"
"541",582,29321,29321,"Methotrexate",-5.16123302059116,0.347378670810742,0.328183925834588,0.000155405178793438,"Negative","mz388.9445","C00119",100,"Phosphoribosyl pyrophosphate"
"542",586,2568,2568,"Erlotinib",-2.22822993879475,0.00337819586760853,-0.0141063971873456,0.661920442556698,"Negative","mz392.1621","",100,"Erlotinib"
"543",590,25365,25365,"Lenvatinib",-3.07486674258605,0.318113187863051,0.282224408276895,0.00774217228741694,"Negative","mz396.1462","",100,"Simulansamide"
"544",593,2575,2575,"Erlotinib",1.80253743343881,0.2955707458863,0.283212337919393,8.59089926446725e-06,"Positive","mz401.0152","C00363",100,"dTDP"
"545",593,17440,17440,"Topotecan",-1.2817969976181,0.100433796503688,0.0754458464065683,0.0525474755625078,"Negative","mz401.0152","C00363",100,"dTDP"
"546",593,8521,8521,"Gemcitabine",-2.0718857000038,0.149661935733599,0.134743724079803,0.00247186118901176,"Negative","mz401.0152","C00363",100,"dTDP"
"547",593,4557,4557,"Pemetrexed",1.25393804215065,0.0339618741904808,0.0153842179249132,0.182203311442615,"Positive","mz401.0152","C00363",100,"dTDP"
"548",593,13476,13476,"Clofarabine",-2.01443617561535,0.202962672018932,0.179520397666548,0.00582845521992251,"Negative","mz401.0152","C00363",100,"dTDP"
"549",593,3566,3566,"Fluorouracil",2.9895819793316,0.358015566844845,0.339673154468984,9.17231202887654e-05,"Positive","mz401.0152","C00363",100,"dTDP"
"550",593,26359,26359,"Rapamycin",1.10038159359526,0.176238543924945,0.165811183721463,9.56337406100147e-05,"Positive","mz401.0152","C00363",100,"dTDP"
"551",593,29332,29332,"Methotrexate",3.5850770358997,0.541935932083961,0.528463459498195,3.10522329864934e-07,"Positive","mz401.0152","C00363",100,"dTDP"
"552",593,12485,12485,"Irinotecan",-3.14029416597414,0.3597072874952,0.338364197078373,0.000285664728178198,"Negative","mz401.0152","C00363",100,"dTDP"
"553",593,20413,20413,"Trametinib",1.29567718081639,0.163481969850284,0.148272551120289,0.00181247121842806,"Positive","mz401.0152","C00363",100,"dTDP"
"554",593,27350,27350,"Decitabine",1.57307280969617,0.187276467541691,0.166437402606863,0.00471407639616005,"Positive","mz401.0152","C00363",100,"dTDP"
"555",597,8525,8525,"Gemcitabine",2.42953261521581,0.180283538970388,0.165902548426008,0.000803078989330912,"Positive","mz402.0107","C00112",100,"CDP"
"556",597,29336,29336,"Methotrexate",2.76999648602505,0.411801521469279,0.394501566218375,2.46441208554094e-05,"Positive","mz402.0107","C00112",100,"CDP"
"557",597,20417,20417,"Trametinib",1.20021796148853,0.12512229530161,0.109215427943457,0.00694890312202502,"Positive","mz402.0107","C00112",100,"CDP"
"558",597,17444,17444,"Topotecan",1.45578485952101,0.229777881892178,0.20838282305585,0.00232687907313593,"Positive","mz402.0107","C00112",100,"CDP"
"559",597,26363,26363,"Rapamycin",1.37465266934593,0.115498813569635,0.104302596019884,0.00190879299202538,"Positive","mz402.0107","C00112",100,"CDP"
"560",597,2579,2579,"Erlotinib",1.38942165202825,0.125371110996036,0.110026744522283,0.00593630777802088,"Positive","mz402.0107","C00112",100,"CDP"
"561",597,10507,10507,"17-AAG",1.19420969802875,0.118477245477902,0.0890931536604991,0.0537232462010423,"Positive","mz402.0107","C00112",100,"CDP"
"562",597,27354,27354,"Decitabine",2.16093255895595,0.151322275232302,0.129561307930566,0.0119479940450509,"Positive","mz402.0107","C00112",100,"CDP"
"563",598,20418,20418,"Trametinib",1.33640080328581,0.119986377616001,0.103986129936292,0.00830243219428533,"Positive","mz402.9949","C00015",100,"UDP"
"564",598,27355,27355,"Decitabine",2.82696825085518,0.185528511204841,0.16464462687676,0.00493466153239694,"Positive","mz402.9949","C00015",100,"UDP"
"565",598,2580,2580,"Erlotinib",1.51798889867386,0.144077700624247,0.129061519933444,0.00302657550203719,"Positive","mz402.9949","C00015",100,"UDP"
"566",598,17445,17445,"Topotecan",1.99703062456668,0.309099136442421,0.289907445788044,0.000290073493082033,"Positive","mz402.9949","C00015",100,"UDP"
"567",598,23391,23391,"YC-1",1.0253392066621,0.163658953196566,0.140427257452026,0.0117614706614926,"Positive","mz402.9949","C00015",100,"UDP"
"568",598,29337,29337,"Methotrexate",1.71999387496333,0.222653610663585,0.199790481565456,0.00366814512696995,"Positive","mz402.9949","C00015",100,"UDP"
"569",598,10508,10508,"17-AAG",1.93311379517423,0.225822696771227,0.200016786663602,0.00598616380659281,"Positive","mz402.9949","C00015",100,"UDP"
"570",598,26364,26364,"Rapamycin",1.41377495281693,0.115079463929815,0.103877938156775,0.00194786726859071,"Positive","mz402.9949","C00015",100,"UDP"
"571",603,4567,4567,"Pemetrexed",1.96653996663151,0.0829771393280509,0.0653420843151289,0.0346649944614288,"Positive","mz407.1454","",100,"Melatonin glucuronide"
"572",603,15468,15468,"Oligomycin A",2.3002140526174,0.117854280923287,0.105429693330657,0.00294467060919955,"Positive","mz407.1454","",100,"Melatonin glucuronide"
"573",603,7540,7540,"Docetaxel",1.91565772172787,0.160126440191802,0.113466797980236,0.0804231859014769,"Positive","mz407.1454","",100,"Melatonin glucuronide"
"574",603,29342,29342,"Methotrexate",-1.57692127343422,0.148433065613862,0.123386979308388,0.0203180472218457,"Negative","mz407.1454","",100,"Melatonin glucuronide"
"575",603,25378,25378,"Lenvatinib",-6.52637591642698,0.481266632166824,0.453964875965078,0.000486943271234021,"Negative","mz407.1454","",100,"Melatonin glucuronide"
"576",603,3576,3576,"Fluorouracil",-1.77934174993705,0.169904306381365,0.14618728656369,0.0112429229729594,"Negative","mz407.1454","",100,"Melatonin glucuronide"
"577",603,9522,9522,"Asparaginase",-3.03231770952008,0.37539790250373,0.323347727712374,0.0198320185203913,"Negative","mz407.1454","",100,"Melatonin glucuronide"
"578",607,12499,12499,"Irinotecan",-2.46411088770606,0.367411910884436,0.34632564124725,0.000236065174215919,"Negative","mz410.0264","C00206",100,"dADP"
"579",607,29346,29346,"Methotrexate",2.11507126360397,0.568585226066513,0.55589655624494,1.09669652333828e-07,"Positive","mz410.0264","C00206",100,"dADP"
"580",607,3580,3580,"Fluorouracil",-1.27025752838307,0.239321806889129,0.217588144228818,0.00212141216004691,"Negative","mz410.0264","C00206",100,"dADP"
"581",607,13490,13490,"Clofarabine",1.26728747532135,0.12883876252251,0.103216373184936,0.0315662318458744,"Positive","mz410.0264","C00206",100,"dADP"
"582",607,8535,8535,"Gemcitabine",1.40042547187324,0.209486128774751,0.19561746436729,0.000267624700756488,"Positive","mz410.0264","C00206",100,"dADP"
"583",620,12512,12512,"Irinotecan",-1.24668506821177,0.177403772710752,0.149983898467777,0.016362786344788,"Negative","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"584",620,23413,23413,"YC-1",1.0192893201713,0.129776125603828,0.105603240203935,0.0263033991875396,"Positive","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"585",620,20440,20440,"Trametinib",-1.26543389202702,0.151628942438299,0.136204014118995,0.00275452528045936,"Negative","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"586",620,8548,8548,"Gemcitabine",0.970791647602778,0.069935456398868,0.0536185345813043,0.0429669385677745,"Positive","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"587",620,17467,17467,"Topotecan",-1.0620065095752,0.128610051447247,0.104404775098559,0.0270376386010887,"Negative","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"588",620,22422,22422,"Oxaliplatin",-1.34727220483284,0.256322412503881,0.233082487894627,0.00225005291941044,"Negative","mz421.0704","",25,"7-chloro-2-(3,4-dimethoxyphenyl)-8-hydroxy-3,5,6-trimethoxy-4H-chromen-4-one"
"589",621,20441,20441,"Trametinib",-0.896643130085125,0.100937967334584,0.0845913849224859,0.0160289782941281,"Negative","mz421.2266","C07874",100,"2-Methylacetophenone"
"590",623,12515,12515,"Irinotecan",-1.5339734437211,0.130982596305324,0.102015349515502,0.0418074419472676,"Negative","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"591",623,20443,20443,"Trametinib",-1.94360228735435,0.178045750271671,0.163101127549337,0.00107838846352769,"Negative","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"592",623,22425,22425,"Oxaliplatin",-2.46030383704296,0.501749251063926,0.486178915159673,2.77320971747623e-06,"Negative","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"593",623,23416,23416,"YC-1",1.15012989373306,0.084712215699821,0.0592875550248161,0.0762542601926617,"Positive","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"594",623,9542,9542,"Asparaginase",-2.14771342588637,0.271489646264825,0.210780450120227,0.0560607931905601,"Negative","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"595",623,8551,8551,"Gemcitabine",1.85158707931521,0.107868398652438,0.0922169670498489,0.0110965033958186,"Positive","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"596",623,17470,17470,"Topotecan",-1.67312152578286,0.13066978856225,0.106521727133423,0.0257540876192048,"Negative","mz423.1401","",100,"6-Hydroxymelatonin glucuronide"
"597",628,13511,13511,"Clofarabine",1.30314596266548,0.134380332924894,0.108920930952097,0.0278750526514224,"Positive","mz426.0222","C00008 C00054 C00361",100,"ADP"
"598",628,19457,19457,"Mercaptopurine",2.07062675161225,0.164388592659367,0.12957145068684,0.0398866733432305,"Positive","mz426.0222","C00008 C00054 C00361",100,"ADP"
"599",628,29367,29367,"Methotrexate",5.27579849798404,0.627907239279048,0.616963334551962,8.47694428403153e-09,"Positive","mz426.0222","C00008 C00054 C00361",100,"ADP"
"600",628,17475,17475,"Topotecan",1.00382236922623,0.174869892344008,0.151949611575786,0.00898493701501926,"Positive","mz426.0222","C00008 C00054 C00361",100,"ADP"
"601",629,25404,25404,"Lenvatinib",-2.47211359441344,0.330212183854868,0.29496019353144,0.00643572290956219,"Negative","mz426.1411","",100,"Pemetrexed"
"602",629,4593,4593,"Pemetrexed",-1.47610884496346,0.052005499919684,0.0337748364566011,0.0972126386640279,"Negative","mz426.1411","",100,"Pemetrexed"
"603",630,25405,25405,"Lenvatinib",-4.55730603821519,0.526278622904134,0.501345918846456,0.000197983667641408,"Negative","mz427.1349","",100,"Lacosamide-glucuronide"
"604",635,25410,25410,"Lenvatinib",-5.27957556743841,0.64529390606648,0.626625164280506,1.16134480175889e-05,"Negative","mz430.1514","",100,"Oxynarcotine"
"605",635,15500,15500,"Oligomycin A",1.53604489802407,0.120528896445317,0.108141979493843,0.00261898320220429,"Positive","mz430.1514","",100,"Oxynarcotine"
"606",637,25412,25412,"Lenvatinib",-2.76800323031511,0.437833269972591,0.40824554733957,0.00108720773944814,"Negative","mz435.1808","",100,"Artocarpin"
"607",640,25415,25415,"Lenvatinib",-1.7327257634458,0.315660486116256,0.27964261696448,0.00803524491116723,"Negative","mz436.2833","",100,"PE(P-16:0e/0:0)"
"608",641,25416,25416,"Lenvatinib",-3.02651038067324,0.268257589813435,0.229744831382563,0.0161708245581431,"Negative","mz437.1823","",100,"8-Propanoylneosolaniol"
"609",650,29389,29389,"Methotrexate",4.0950968352655,0.601582650535237,0.589864493198038,2.7633746852174e-08,"Positive","mz442.0164","C00035 C20176",100,"GDP"
"610",650,13533,13533,"Clofarabine",1.36351077997541,0.143595442755353,0.118407073424628,0.0226585521280018,"Positive","mz442.0164","C00035 C20176",100,"GDP"
"611",650,19479,19479,"Mercaptopurine",3.95199230140363,0.415931624878146,0.391595442581402,0.000375229074437435,"Positive","mz442.0164","C00035 C20176",100,"GDP"
"612",652,6598,6598,"Chlormethine",-1.32929377985047,0.164244177350221,0.137284312103454,0.0192975610235085,"Negative","mz445.0532","C00570",100,"CDP-ethanolamine"
"613",652,23445,23445,"YC-1",-1.30113280791139,0.239466287783634,0.21834035133318,0.00182108176367707,"Negative","mz445.0532","C00570",100,"CDP-ethanolamine"
"614",653,23446,23446,"YC-1",1.0654556856081,0.0827544183118886,0.0572753743761077,0.0798915829901806,"Positive","mz445.1866","C11133",100,"Estrone glucuronide"
"615",653,17500,17500,"Topotecan",-1.23363081310859,0.155532042356224,0.132074599088341,0.0142815256771181,"Negative","mz445.1866","C11133",100,"Estrone glucuronide"
"616",653,7590,7590,"Docetaxel",-1.41804959128462,0.19253876925408,0.147679811990418,0.0529346827677085,"Negative","mz445.1866","C11133",100,"Estrone glucuronide"
"617",658,25433,25433,"Lenvatinib",-1.8578995461116,0.295177653115206,0.258081740121269,0.0109161484956331,"Negative","mz452.1558","",100,"1-Isobutanol"
"618",683,29422,29422,"Methotrexate",1.39137426800042,0.141423153709491,0.116170893524476,0.0237939957363597,"Positive","mz474.0562","C00634",100,"Chondroitin 4-sulfate"
"619",683,19512,19512,"Mercaptopurine",2.99774478209539,0.228299911565485,0.196145741214046,0.0135609940164722,"Positive","mz474.0562","C00634",100,"Chondroitin 4-sulfate"
"620",690,2672,2672,"Erlotinib",1.55504346749393,0.152729385175983,0.137864988424684,0.00221102156052178,"Positive","mz481.9771","C00063",100,"CTP"
"621",690,17537,17537,"Topotecan",1.45302603429444,0.218274350767189,0.196559749399611,0.00310398303765423,"Positive","mz481.9771","C00063",100,"CTP"
"622",690,27447,27447,"Decitabine",1.42254551567572,0.0879713122542494,0.0645859612864097,0.0596935102254824,"Positive","mz481.9771","C00063",100,"CTP"
"623",690,26456,26456,"Rapamycin",1.27877324721523,0.11021873576443,0.0989556817867642,0.00246289769722367,"Positive","mz481.9771","C00063",100,"CTP"
"624",690,8618,8618,"Gemcitabine",2.00732193990254,0.140498170422758,0.125419190956491,0.00344475912997962,"Positive","mz481.9771","C00063",100,"CTP"
"625",690,20510,20510,"Trametinib",1.40294820761961,0.13454332465509,0.118807748739728,0.00500857468438249,"Positive","mz481.9771","C00063",100,"CTP"
"626",690,29429,29429,"Methotrexate",2.34713556265891,0.417345501647604,0.40020860463724,2.08556504592224e-05,"Positive","mz481.9771","C00063",100,"CTP"
"627",690,11591,11591,"Everolimus",1.42681085349383,0.0984642893440952,0.0867560333615511,0.00486144825632357,"Positive","mz481.9771","C00063",100,"CTP"
"628",690,10600,10600,"17-AAG",1.16203177964119,0.117279499109977,0.087855482413643,0.0550291452021431,"Positive","mz481.9771","C00063",100,"CTP"
"629",693,2675,2675,"Erlotinib",1.67865575044244,0.126318373045204,0.110990625203892,0.00573806311967449,"Positive","mz482.9613","C00075",100,"UTP"
"630",693,20513,20513,"Trametinib",1.83214874140484,0.176128703982584,0.161149225873177,0.00115505613329996,"Positive","mz482.9613","C00075",100,"UTP"
"631",693,17540,17540,"Topotecan",2.0649295177539,0.262718475147246,0.242238432790226,0.00100148359457412,"Positive","mz482.9613","C00075",100,"UTP"
"632",693,26459,26459,"Rapamycin",1.4453637816619,0.1075523353856,0.0962555295044055,0.00280059073666852,"Positive","mz482.9613","C00075",100,"UTP"
"633",693,29432,29432,"Methotrexate",1.41088338608122,0.202516918305491,0.17906153354977,0.00588936475431747,"Positive","mz482.9613","C00075",100,"UTP"
"634",693,27450,27450,"Decitabine",2.34918632513518,0.147196113141454,0.125329346811747,0.0132774590611972,"Positive","mz482.9613","C00075",100,"UTP"
"635",693,11594,11594,"Everolimus",1.44452370873938,0.0894974343601163,0.0776727257154426,0.00740068713041488,"Positive","mz482.9613","C00075",100,"UTP"
"636",693,10603,10603,"17-AAG",1.57584948918858,0.161858925961872,0.133920890160601,0.0224466648809456,"Positive","mz482.9613","C00075",100,"UTP"
