"","drug","ionIndex","slope","r2","adj-r2","pvalue"
"20228","YC-1","778","1.04954241311047","0.993950200696792","0.99363179020715","1.52961655174578e-22"
"20229","Docetaxel","779","1.04327469210766","0.977901501562872","0.97673842269776","3.40944729782848e-17"
"20230","Everolimus","779","1.02974606294462","0.993774707406031","0.993447060427401","2.00722407202716e-22"
"20231","Gemcitabine","779","1.01955472135312","0.996965279760264","0.996805557642383","2.17558383298896e-25"
"20232","Oligomycin A","779","1.01400102688235","0.994772005294556","0.99449684767848","3.82001358512625e-23"
"20233","17-AAG","779","1.07031741052961","0.983326933262645","0.982449403434364","2.34045145746859e-18"
"20234","BPTES","779","1.06389532160133","0.974978403665612","0.97366147754275","1.11126419286679e-16"
"20235","Chlormethine","779","0.986130686427396","0.991300792245189","0.990842939205462","4.82641458393502e-21"
"20236","Clofarabine","779","1.03155214904843","0.99487789738997","0.994608313042073","3.14498652460929e-23"
"20237","Erlotinib","779","0.984089041547177","0.997568311575252","0.99744032797395","2.65127684843005e-26"
"20238","Fluorouracil","779","0.989534037440924","0.979373006613181","0.978287375382296","1.77045202392821e-17"
"20239","Irinotecan","779","1.00539945103098","0.990478501191747","0.989977369675523","1.13875652185881e-20"
"20240","Panzem-2-ME2","779","0.976371109549499","0.986123242600032","0.985392886947402","4.08630960339018e-19"
"20241","Pemetrexed","779","1.00537242277319","0.989627547035484","0.989081628458404","2.5690531530784e-20"
"20242","Asparaginase","779","1.05168921628277","0.993332405867247","0.992819514010882","1.5620063743965e-15"
"20243","Rapamycin","779","1.04056835606195","0.994630322721076","0.994347708127449","4.92511999912732e-23"
"20244","Methotrexate","779","1.08216468519644","0.98810224556216","0.987476047960168","9.46497256349059e-20"
"20245","Omacetaxine","779","1.12451573804245","0.973717844059872","0.972334572694602","1.77360826177409e-16"
"20246","Paclitaxel","779","1.06910200601588","0.985185207129489","0.984405481188936","7.6100954686946e-19"
"20247","Topotecan","779","1.06826402586734","0.985513361645359","0.984750906995115","6.15048104416993e-19"
"20248","Trametinib","779","0.984168365341013","0.990931909655625","0.990454641742763","7.16210989234336e-21"
"20249","Cladribine","779","1.04382874682593","0.985423683063081","0.984656508487454","6.52211859101661e-19"
"20250","Decitabine","779","0.99917371175758","0.990020975767307","0.989495763965586","1.77892564355299e-20"
"20251","Lenvatinib","779","0.963711661153982","0.990567356523186","0.990070901603354","1.04167020051967e-20"
"20252","Mercaptopurine","779","1.08852001132604","0.991540571636981","0.991095338565243","3.70049334521227e-21"
"20253","Oxaliplatin","779","0.98850567257813","0.992550433586024","0.992158351143184","1.10551481825908e-21"
"20254","YC-1","779","0.998081023897277","0.993878971755085","0.993556812373774","1.70957870184809e-22"
"20255","Docetaxel","780","0.995773497749203","0.958815770283812","0.956648179246118","1.27363105578159e-14"
"20256","Everolimus","780","1.01786020061041","0.995298807761018","0.995051376590545","1.39236537082164e-23"
"20257","Gemcitabine","780","0.946914985020779","0.990783547233608","0.990298470772218","8.35653097695355e-21"
"20258","Oligomycin A","780","1.01525552775573","0.993697451276106","0.993365738185375","2.25682214468376e-22"
"20259","17-AAG","780","1.05104405295535","0.979389603650688","0.978304845948093","1.75695150463499e-17"
"20260","BPTES","780","1.02990022194395","0.944817811472588","0.941913485760619","2.06569776478619e-13"
"20261","Chlormethine","780","1.01659381586229","0.980479723402645","0.979452340423836","1.04794384313225e-17"
"20262","Clofarabine","780","0.97347751590458","0.988787579646832","0.988197452259823","5.3852985701371e-20"
"20263","Erlotinib","780","0.977941477984264","0.990334825769342","0.989826132388781","1.3129581081504e-20"
"20264","Fluorouracil","780","0.989860271152962","0.985559002421522","0.984798949917391","5.96871682659004e-19"
"20265","Irinotecan","780","1.01375905287006","0.984606705367683","0.983796531965982","1.09533594571737e-18"
"20266","Panzem-2-ME2","780","1.00821040939673","0.97996821809966","0.978913913789116","1.34016944417606e-17"
"20267","Pemetrexed","780","0.944308468255412","0.984160070184073","0.983326389667446","1.43761381904232e-18"
"20268","Asparaginase","780","1.00993137618091","0.97001245405793","0.967705719754694","2.76988012612684e-11"
"20269","Rapamycin","780","0.998329017995477","0.990158567661065","0.989640597537963","1.5590058181657e-20"
"20270","Methotrexate","780","1.00775197964392","0.985017138669217","0.984228567020228","8.47160613438158e-19"
"20271","Omacetaxine","780","1.04351178654216","0.951678918715878","0.949135703911451","5.83256999399611e-14"
"20272","Paclitaxel","780","1.02084495748896","0.97171086326967","0.970221961336495","3.57165784660147e-16"
"20273","Topotecan","780","1.03727032488945","0.9872837729971","0.986614497891684","1.78142717159526e-19"
"20274","Trametinib","780","0.946857445668805","0.993600695521032","0.993263890022139","2.60839764708903e-22"
"20275","Cladribine","780","1.02778469603999","0.983934349880163","0.98308878934754","1.64461873887659e-18"
"20276","Decitabine","780","0.948525941056329","0.996673443201081","0.996498361264296","5.20544672040246e-25"
"20277","Lenvatinib","780","0.976268439277042","0.986199546465693","0.985473206805992","3.87763597810734e-19"
"20278","Mercaptopurine","780","0.989997542063414","0.980933410822395","0.979929906128837","8.37961696650276e-18"
"20279","Oxaliplatin","780","0.966792548063274","0.979044469537765","0.977941546881858","2.05752866849966e-17"
"20280","YC-1","780","0.929366155370931","0.977104229026538","0.975899188448988","4.77609260131141e-17"
"20281","Docetaxel","781","0.999821541627701","0.978592348113146","0.977465629592785","2.52060646368478e-17"
"20282","Everolimus","781","1.00621440126766","0.996670615524516","0.996495384762648","5.24764115336575e-25"
"20283","Gemcitabine","781","0.977990062270284","0.99595696323719","0.995744171828621","3.32177601995271e-24"
"20284","Oligomycin A","781","0.996798783912469","0.990229961082719","0.989715748508126","1.45477027141439e-20"
"20285","17-AAG","781","1.03266602665069","0.984285979659327","0.983458925957186","1.33257201802522e-18"
"20286","BPTES","781","1.07152145978104","0.969025373146882","0.967395129628296","8.46414105188038e-16"
"20287","Chlormethine","781","0.974242667174509","0.979172698807301","0.978076525060317","1.9408699125145e-17"
"20288","Clofarabine","781","1.01509716317479","0.996274105287353","0.996078005565634","1.52853451892309e-24"
"20289","Erlotinib","781","0.986876075530628","0.995379362961353","0.995136171538266","1.18148671393137e-23"
"20290","Fluorouracil","781","0.942513323229997","0.985525426464554","0.984763606804794","6.10195762690741e-19"
"20291","Irinotecan","781","0.994747323043573","0.989921308156751","0.989390850691317","1.95515147377051e-20"
"20292","Panzem-2-ME2","781","0.955387294383826","0.976386905473396","0.975144111024627","6.40463314719477e-17"
"20293","Pemetrexed","781","0.978755393471997","0.983873958353102","0.983025219319055","1.70434403709162e-18"
"20294","Asparaginase","781","0.946965264232547","0.975853448073179","0.973996021001885","6.75735688448745e-12"
"20295","Rapamycin","781","1.00615548489407","0.988323271097638","0.987708706418566","7.91971083340874e-20"
"20296","Methotrexate","781","1.03989724608777","0.987358573753937","0.98669323553046","1.6842724038392e-19"
"20297","Omacetaxine","781","1.03206728582595","0.950457788008689","0.947850303167041","7.39740282112522e-14"
"20298","Paclitaxel","781","1.01814809117636","0.980551669960136","0.979528073642248","1.01178661714221e-17"
"20299","Topotecan","781","1.02983854728215","0.982551129240956","0.981632767622059","3.60659134445759e-18"
"20300","Trametinib","781","0.987964581150415","0.977961100551147","0.976801158474892","3.3229962117312e-17"
"20301","Cladribine","781","1.02675428324422","0.988058167459137","0.987429649956987","9.80358422181818e-20"
"20302","Decitabine","781","0.978879540094035","0.989893763156175","0.989361855953869","2.00653283097998e-20"
"20303","Lenvatinib","781","0.970005443056776","0.982552301672294","0.981634001760309","3.60428787182503e-18"
"20304","Mercaptopurine","781","1.04217746326866","0.982667390088951","0.981755147462054","3.38447862405916e-18"
"20305","Oxaliplatin","781","1.00750399926929","0.990776812555031","0.990291381636874","8.41474729456476e-21"
"20306","YC-1","781","0.982120060891628","0.987376757707007","0.986712376533692","1.66138286626919e-19"
"20307","Docetaxel","782","1.02486631237187","0.988120879079881","0.987495662189349","9.32500401140243e-20"
"20308","Everolimus","782","1.0245840883088","0.991092448291735","0.990623629780774","6.04384139416251e-21"
"20309","Gemcitabine","782","0.987823550317671","0.991838038765521","0.991408461858443","2.63335304826846e-21"
"20310","Oligomycin A","782","1.01024334571316","0.994397156744062","0.994102270256908","7.3762493855334e-23"
"20311","17-AAG","782","1.02325173172189","0.990044997741624","0.989521050254341","1.73863831489028e-20"
"20312","BPTES","782","1.00775427139456","0.97078439549693","0.969246732102031","4.8530082416983e-16"
"20313","Chlormethine","782","0.975288996669209","0.988284231798369","0.987667612419336","8.17500492431689e-20"
"20314","Clofarabine","782","1.00482112851841","0.987821461978482","0.987180486293139","1.18143984720625e-19"
"20315","Erlotinib","782","1.00583084724839","0.987042568891293","0.98636059883294","2.12981593062256e-19"
"20316","Fluorouracil","782","0.950977061118695","0.985440392914724","0.984674097804972","6.45138500553471e-19"
"20317","Irinotecan","782","1.06277702198109","0.987649272736074","0.986999234459026","1.35011540510726e-19"
"20318","Panzem-2-ME2","782","0.98264206500166","0.967791247805422","0.966096050321497","1.22751513115573e-15"
"20319","Pemetrexed","782","0.996296689987084","0.988332011202207","0.987717906528639","7.86354266493544e-20"
"20320","Asparaginase","782","1.04505476907635","0.973434481470481","0.971390980045134","1.25821031450693e-11"
"20321","Rapamycin","782","1.02211678689353","0.98923869141467","0.988672306752284","3.64497487863867e-20"
"20322","Methotrexate","782","1.04917696909022","0.984484896085492","0.983668311668939","1.18056833197944e-18"
"20323","Omacetaxine","782","1.03982559186126","0.968348147279116","0.966682260293807","1.03980974638083e-15"
"20324","Paclitaxel","782","1.03824427394178","0.989510815169906","0.988958752810428","2.857384955739e-20"
"20325","Topotecan","782","1.06628529457256","0.986761198779416","0.986064419767807","2.61234586361465e-19"
"20326","Trametinib","782","1.01217636510942","0.987021032801986","0.986337929265248","2.16370477498993e-19"
"20327","Cladribine","782","1.04333939952353","0.984020968556013","0.983179966901067","1.56222418577422e-18"
"20328","Decitabine","782","1.0160400024512","0.988818065851875","0.988229543001973","5.24771870540149e-20"
"20329","Lenvatinib","782","0.929925786394184","0.980228408433198","0.979187798350735","1.18349681076658e-17"
"20330","Mercaptopurine","782","1.04259356187434","0.994476443656349","0.994185730164578","6.44195863716074e-23"
"20331","Oxaliplatin","782","1.0045884631194","0.992996968094753","0.992628387468161","6.14397989647913e-22"
"20332","YC-1","782","0.980872139074954","0.990562727138904","0.990066028567268","1.04653928072656e-20"
"20333","Docetaxel","783","0.96836029750848","0.993986936355127","0.993670459321186","1.44359786522561e-22"
"20334","Everolimus","783","0.997813401507718","0.995295631398544","0.995048033051099","1.40133024593816e-23"
"20335","Gemcitabine","783","1.0220805407082","0.996757111940873","0.996586433621971","4.08642144609877e-25"
"20336","Oligomycin A","783","1.0190749624888","0.995387859512772","0.995145115276603","1.16100356883968e-23"
"20337","17-AAG","783","0.995901608700977","0.996080209356096","0.995873904585364","2.47525683580479e-24"
"20338","BPTES","783","1.03285435653175","0.992377772496564","0.991976602627962","1.37446086828543e-21"
"20339","Chlormethine","783","1.00302910348196","0.996007758573372","0.995797640603549","2.94575647921297e-24"
"20340","Clofarabine","783","1.01127664569341","0.994423855166632","0.994130373859612","7.04893098885486e-23"
"20341","Erlotinib","783","1.01960727886482","0.995130585897275","0.9948743009445","1.94463924806576e-23"
"20342","Fluorouracil","783","1.01521703182332","0.995934030092045","0.995720031675836","3.50518811904132e-24"
"20343","Irinotecan","783","0.992358250603479","0.994715303329079","0.994437161399031","4.23236287754288e-23"
"20344","Panzem-2-ME2","783","1.00572462393115","0.99292175061218","0.992549211170716","6.8005233038214e-22"
"20345","Pemetrexed","783","0.985311962263921","0.995265044632452","0.995015836455213","1.49033783579421e-23"
"20346","Asparaginase","783","1.02047782630823","0.98882945417728","0.987970181421687","4.47941260117858e-14"
"20347","Rapamycin","783","0.992761996041362","0.997011888705704","0.996854619690214","1.87805655064939e-25"
"20348","Methotrexate","783","1.00607605636531","0.993957886057256","0.993639880060269","1.51125071247997e-22"
"20349","Omacetaxine","783","0.983162029280237","0.982661413489217","0.981748856304439","3.39559099857618e-18"
"20350","Paclitaxel","783","1.00767334561892","0.995755537880725","0.995532145137605","5.27232654138181e-24"
"20351","Topotecan","783","0.990923135211671","0.997252570787808","0.997107969250325","8.45656144563932e-26"
"20352","Trametinib","783","1.01135063845733","0.995870526818535","0.995653186124774","4.06128538093727e-24"
"20353","Cladribine","783","0.966031116121863","0.990718693483204","0.99023020366653","8.93242461497892e-21"
"20354","Decitabine","783","0.993356525442702","0.990871903000693","0.990391476842835","7.62543715541963e-21"
"20355","Lenvatinib","783","1.00160990976613","0.992584300125252","0.992194000131844","1.05866554898842e-21"
"20356","Mercaptopurine","783","0.986040650351934","0.994348077630313","0.994050608031908","8.01361692948707e-23"
"20357","Oxaliplatin","783","0.994251155949407","0.99291453427296","0.992541615024169","6.86669733657451e-22"
"20358","YC-1","783","1.01110621187048","0.997193716655882","0.997046017532507","1.03431534566071e-25"
"20359","Docetaxel","784","0.979962209306791","0.990965600402295","0.990490105686626","6.91316865257304e-21"
"20360","Everolimus","784","0.96932045658011","0.990613777182964","0.990119765455751","9.93954990491876e-21"
"20361","Gemcitabine","784","1.00000192202498","0.996493666917322","0.996309123070865","8.5831476904299e-25"
"20362","Oligomycin A","784","1.00169463709792","0.996578218007575","0.9963981242185","6.80647115761078e-25"
"20363","17-AAG","784","0.991337521007442","0.994376979122004","0.994081030654741","7.63257702847e-23"
"20364","BPTES","784","1.03034146986119","0.981129597919058","0.980136418862166","7.5947296274059e-18"
"20365","Chlormethine","784","0.992024329766772","0.994445529299441","0.994153188736254","6.79283411081492e-23"
"20366","Clofarabine","784","0.981312991838406","0.993328093109567","0.992976940115334","3.87740444401139e-22"
"20367","Erlotinib","784","1.00748578893889","0.992268357845029","0.991861429310557","1.57382880805827e-21"
"20368","Fluorouracil","784","0.992845326723516","0.99025613787753","0.989743303028979","1.41814348227049e-20"
"20369","Irinotecan","784","1.00571682098339","0.995631521766798","0.995401601859788","6.93183387823777e-24"
"20370","Panzem-2-ME2","784","0.978918901288107","0.98726403305076","0.9865937190008","1.80788867136028e-19"
"20371","Pemetrexed","784","0.961555992098972","0.995022957531605","0.994761007928006","2.39364280470645e-23"
"20372","Asparaginase","784","0.972961252932693","0.989135331684254","0.988299587967658","3.73926668012556e-14"
"20373","Rapamycin","784","0.987292021501373","0.995419747710449","0.995178681800472","1.08693245310891e-23"
"20374","Methotrexate","784","1.00165502471206","0.99563245173132","0.99540258076981","6.91782492588204e-24"
"20375","Omacetaxine","784","0.917263090365364","0.983259464702022","0.982378383896865","2.43206231083585e-18"
"20376","Paclitaxel","784","0.968583881182103","0.993413827313724","0.993067186646025","3.4289721257726e-22"
"20377","Topotecan","784","1.00213470031559","0.995560039616141","0.995326357490675","8.08773620269348e-24"
"20378","Trametinib","784","0.973136643770683","0.99572141146195","0.995496222591526","5.68916742916221e-24"
"20379","Cladribine","784","0.987884165475411","0.993343979253658","0.992993662372272","3.79055252537394e-22"
"20380","Decitabine","784","1.0176329905191","0.993684101176588","0.99335168544904","2.30266108321801e-22"
"20381","Lenvatinib","784","1.01031718641439","0.99140065934671","0.990948062470221","4.32480596780784e-21"
"20382","Mercaptopurine","784","0.979730376510039","0.992637883720008","0.992250403915798","9.88162102926172e-22"
"20383","Oxaliplatin","784","0.975043950255961","0.996031295669538","0.995822416494251","2.78481088459053e-24"
"20384","YC-1","784","1.02056400706759","0.9982999550035","0.998210478951052","8.8421872475854e-28"
"20385","Docetaxel","785","0.992755082800051","0.993863197904353","0.993540208320372","1.75190556940474e-22"
"20386","Everolimus","785","1.00237174720913","0.995752126040632","0.995528553726982","5.31273427758506e-24"
"20387","Gemcitabine","785","0.96816841026744","0.996598681383165","0.996419664613858","6.42939758626731e-25"
"20388","Oligomycin A","785","0.999143652316652","0.993653523693503","0.99331949862474","2.41080621141275e-22"
"20389","17-AAG","785","1.02626445446203","0.990468512166477","0.989966854912081","1.15016188498228e-20"
"20390","BPTES","785","0.995636734123112","0.979322277846351","0.97823397668037","1.81229377755871e-17"
"20391","Chlormethine","785","1.00289181681861","0.985453453498868","0.984687845788282","6.39657775863467e-19"
"20392","Clofarabine","785","1.00408315530727","0.990820152641166","0.990337002780175","8.04636125602878e-21"
"20393","Erlotinib","785","0.994350888138818","0.986004214112426","0.985267593802554","4.43193364800772e-19"
"20394","Fluorouracil","785","0.962121134712184","0.988436165636739","0.987827542775515","7.22109773940008e-20"
"20395","Irinotecan","785","1.0007602429055","0.990526893558898","0.990028309009367","1.08492254416288e-20"
"20396","Panzem-2-ME2","785","0.974223875094116","0.987310723734928","0.986642867089398","1.74585926129405e-19"
"20397","Pemetrexed","785","0.982154953331436","0.993600435773291","0.993263616603465","2.60940394010921e-22"
"20398","Asparaginase","785","1.06794090309789","0.992603227481442","0.992034244980015","3.06758134355464e-15"
"20399","Rapamycin","785","1.0153862250491","0.992679471153617","0.992294180161702","9.36370911243318e-22"
"20400","Methotrexate","785","1.02718322214196","0.991967813015454","0.991545066332057","2.26129166873608e-21"
"20401","Omacetaxine","785","1.0607642563622","0.958244403375119","0.956046740394862","1.45213141446199e-14"
"20402","Paclitaxel","785","1.00223526945961","0.989730043838875","0.989189519830395","2.33765468668985e-20"
"20403","Topotecan","785","1.02441683505685","0.982261231162246","0.981327611749732","4.21830749886087e-18"
"20404","Trametinib","785","1.00003772475532","0.988679125623522","0.988083290130023","5.90129082344612e-20"
"20405","Cladribine","785","1.06203599231067","0.989205649563846","0.98863752585668","3.75275025007106e-20"
"20406","Decitabine","785","1.01655177665722","0.993155792152124","0.992795570686446","4.94049756931979e-22"
"20407","Lenvatinib","785","0.989258468323841","0.97640631188848","0.975164538829979","6.35474578763302e-17"
"20408","Mercaptopurine","785","1.01078386325156","0.983912557744412","0.983065850257276","1.66595089507759e-18"
"20409","Oxaliplatin","785","0.996326638273822","0.993408536583995","0.993061617456837","3.45523793401041e-22"
"20410","YC-1","785","1.02311900531232","0.993106680971911","0.992743874707275","5.28785686469791e-22"
"20411","Docetaxel","786","1.21350468063534","0.905352049692452","0.900370578623634","3.54291621105351e-11"
"20412","Everolimus","786","0.846674082239804","0.9404380712388","0.937303232882947","4.27650006526215e-13"
"20413","Gemcitabine","786","1.259608724124","0.962340449752337","0.960358368160354","5.43494174953927e-15"
"20414","Oligomycin A","786","0.748324258267209","0.948957978071379","0.946271555864609","9.82735657487827e-14"
"20415","17-AAG","786","1.14488061891322","0.929019954631123","0.925284162769603","2.27544411527925e-12"
"20416","BPTES","786","0.955287877425726","0.941415212899709","0.938331803052325","3.65290588650826e-13"
"20417","Chlormethine","786","1.05159069424976","0.924286329434901","0.920301399405158","4.21138141611962e-12"
"20418","Clofarabine","786","1.47563478711724","0.946252834984092","0.94342403682536","1.60715625053793e-13"
"20419","Erlotinib","786","0.964138443519792","0.959952769849623","0.95784502089434","9.75677304827952e-15"
"20420","Fluorouracil","786","1.05042532589702","0.913368771594232","0.908809233257086","1.52227760796377e-11"
"20421","Irinotecan","786","1.01192469542548","0.971066999266061","0.969544209753748","4.42436244461121e-16"
"20422","Panzem-2-ME2","786","1.20644748490369","0.8530304490711","0.845295209548526","2.37973982858548e-09"
"20423","Pemetrexed","786","0.690506677501085","0.743346525337922","0.729838447724128","5.04847375264272e-07"
"20424","Asparaginase","786","0.885845203085685","0.830627322665672","0.817598655178416","2.28382935014026e-06"
"20425","Rapamycin","786","0.928115568275543","0.934666673864529","0.931228077752136","1.03244865300488e-12"
"20426","Methotrexate","786","0.826486765546818","0.844357761254471","0.83616606447839","4.12153938896341e-09"
"20427","Omacetaxine","786","1.27863175168523","0.802421819212506","0.792022967592112","4.06636169852766e-08"
"20428","Paclitaxel","786","1.16004709968025","0.870973055614567","0.864182163804807","6.84378634781315e-10"
"20429","Topotecan","786","1.01457975604442","0.94566786479718","0.942808278733873","1.78172441603278e-13"
"20430","Trametinib","786","1.02744632390311","0.915369551731452","0.910915317612055","1.21804360941758e-11"
"20431","Cladribine","786","1.19460411792166","0.906837224135897","0.901933920143049","3.04640773929302e-11"
"20432","Decitabine","786","1.01453776401875","0.938911911561563","0.935696749012171","5.44239213640663e-13"
"20433","Lenvatinib","786","1.11930372319596","0.958788354869522","0.956619320915287","1.28172476257735e-14"
"20434","Mercaptopurine","786","0.847302544037726","0.778733544366133","0.767087941438035","1.20822500314293e-07"
"20435","Oxaliplatin","786","1.19666062674786","0.940565234461256","0.937437088906585","4.1902908259033e-13"
"20436","YC-1","786","1.03165589363856","0.968386083649891","0.966722193315675","1.02801218371419e-15"
"20437","Docetaxel","787","1.00120741949227","0.992305863851356","0.991900909317217","1.50275168975088e-21"
"20438","Everolimus","787","1.00373090205372","0.991297490112969","0.99083946327681","4.84385454018144e-21"
"20439","Gemcitabine","787","0.988899561663176","0.99623318883959","0.996034935620621","1.69568189773321e-24"
"20440","Oligomycin A","787","0.984016682358333","0.985831698876272","0.985085998817128","4.97934512306317e-19"
"20441","17-AAG","787","1.02211871098338","0.985045751896384","0.98425868620672","8.31904285950812e-19"
"20442","BPTES","787","1.0055241891284","0.982297433378994","0.98136571934631","4.13715941249896e-18"
"20443","Chlormethine","787","0.980002020638384","0.986585751746705","0.985879738680742","2.96062575798872e-19"
"20444","Clofarabine","787","0.973941491974668","0.986717391707569","0.986018307060599","2.69568459194084e-19"
"20445","Erlotinib","787","0.963936564261331","0.985961788931866","0.985222935717754","4.56130627315838e-19"
"20446","Fluorouracil","787","1.01975157856524","0.992485010806208","0.992089485059167","1.20130274538769e-21"
"20447","Irinotecan","787","0.983960976558334","0.995443815450492","0.995204016263676","1.03385806328076e-23"
"20448","Panzem-2-ME2","787","0.944457978463104","0.989655835031938","0.989111405296777","2.50322643152192e-20"
"20449","Pemetrexed","787","0.952841455352767","0.974277867954059","0.972924071530589","1.44504628087353e-16"
"20450","Asparaginase","787","0.96866663927079","0.972469416295355","0.970351679087305","1.58734247654856e-11"
"20451","Rapamycin","787","0.997995732725149","0.994821420973508","0.99454886418264","3.49037514832994e-23"
"20452","Methotrexate","787","1.00757939108813","0.993242151855957","0.99288647563785","4.37888342164415e-22"
"20453","Omacetaxine","787","0.988530156228786","0.96671944954438","0.964967841625663","1.6761066778649e-15"
"20454","Paclitaxel","787","1.03764215067641","0.993499209376976","0.99315706250208","3.02908315926873e-22"
"20455","Topotecan","787","1.01340646309101","0.993673165816571","0.993340174543759","2.3408275459625e-22"
"20456","Trametinib","787","1.00516102170316","0.99060186991978","0.990107231494505","1.00600399293766e-20"
"20457","Cladribine","787","1.0422587835573","0.967141481982202","0.965412086297055","1.4844382036429e-15"
"20458","Decitabine","787","1.02007228471094","0.99416397709245","0.993856817992052","1.0867071831022e-22"
"20459","Lenvatinib","787","1.03903715082927","0.982973657495458","0.982077534205745","2.85677453255206e-18"
"20460","Mercaptopurine","787","0.974138446011424","0.98926401806376","0.988698966382905","3.56424902981206e-20"
"20461","Oxaliplatin","787","0.989048956522558","0.990455082115312","0.989952718016118","1.1656572532826e-20"
"20462","YC-1","787","0.993563858997134","0.992514663131925","0.992120698033605","1.15700438358576e-21"
"20463","Docetaxel","788","0.956664580658456","0.987799173380264","0.987157024610804","1.20215366863771e-19"
"20464","Everolimus","788","0.945747948527923","0.993840990517835","0.993516832124037","1.81308535679526e-22"
"20465","Gemcitabine","788","0.991671937750274","0.995429211309335","0.995188643483511","1.06577923304438e-23"
"20466","Oligomycin A","788","1.05237533548576","0.993754735740949","0.993426037622052","2.06925869681104e-22"
"20467","17-AAG","788","1.03016935872279","0.994797177146821","0.994523344365075","3.64877420719189e-23"
"20468","BPTES","788","0.95418063108259","0.992148855210864","0.991735637064068","1.82080287426455e-21"
"20469","Chlormethine","788","1.20218172858927","0.957467985913663","0.955229458856487","1.73051960869154e-14"
"20470","Clofarabine","788","0.962709164856513","0.98747791923857","0.98681886235639","1.53904972508559e-19"
"20471","Erlotinib","788","1.01592569353515","0.996449703331113","0.996262845611698","9.66193851148712e-25"
"20472","Fluorouracil","788","0.88194814624523","0.937850163718078","0.93457911970324","6.41362761193436e-13"
"20473","Irinotecan","788","1.00238499513971","0.996110418344968","0.995905703521019","2.29982353381081e-24"
"20474","Panzem-2-ME2","788","1.07881676560274","0.976577070012146","0.975344284223311","5.93055124289732e-17"
"20475","Pemetrexed","788","1.00954739190303","0.998128653181114","0.998030161243278","2.20133000577182e-27"
"20476","Asparaginase","788","1.02165191255462","0.99388716278795","0.993416944540869","8.87884936594102e-16"
"20477","Rapamycin","788","1.01051257136612","0.994058151267719","0.993745422387072","1.28907199745166e-22"
"20478","Methotrexate","788","0.978071254466669","0.992325052565982","0.991921107964192","1.4675100503142e-21"
"20479","Omacetaxine","788","0.978533899536776","0.982043842930638","0.98109878203225","4.73626407565815e-18"
"20480","Paclitaxel","788","0.984151122795462","0.991165538756319","0.990700567111915","5.58862410715449e-21"
"20481","Topotecan","788","1.01977461108773","0.996259813947161","0.996062962049644","1.5851597453704e-24"
"20482","Trametinib","788","0.989893970025266","0.997370437769929","0.997232039757819","5.5752139590886e-26"
"20483","Cladribine","788","0.992082137551091","0.987707602924394","0.987060634657256","1.29070730688415e-19"
"20484","Decitabine","788","0.995442262228195","0.993232344948012","0.992876152576855","4.43964545879023e-22"
"20485","Lenvatinib","788","1.04013634540052","0.97995130388513","0.978896109352768","1.35096881003942e-17"
"20486","Mercaptopurine","788","1.0017978350917","0.995071292098597","0.994811886419576","2.18165601840801e-23"
"20487","Oxaliplatin","788","0.971512881946303","0.992143623019792","0.991730129494518","1.83236750025102e-21"
"20488","YC-1","788","0.990701868002827","0.994987295242047","0.994723468675839","2.56167356061316e-23"
"20489","Docetaxel","789","1.23661185657075","0.926896121193154","0.923048548624373","3.01406343753971e-12"
"20490","Everolimus","789","1.01371069413487","0.99025980309741","0.989747161155169","1.41308149130205e-20"
"20491","Gemcitabine","789","1.13473054146612","0.971678201367788","0.970187580387145","3.61108097408189e-16"
"20492","Oligomycin A","789","1.24885788205519","0.918262104476208","0.913960109974956","8.74112367186308e-12"
"20493","17-AAG","789","1.05075482597758","0.981558774696173","0.980588183890708","6.10250886447743e-18"
"20494","BPTES","789","1.29828814526178","0.877426184444864","0.870974930994594","4.1896454687986e-10"
"20495","Chlormethine","789","1.03805529411428","0.988730041740907","0.98813688604306","5.65378259812045e-20"
"20496","Clofarabine","789","1.19750285628886","0.947347599896166","0.944576420943332","1.32107290103357e-13"
"20497","Erlotinib","789","1.07125968442807","0.983476532513981","0.982606876330507","2.14824573487113e-18"
"20498","Fluorouracil","789","1.04159213262199","0.98650699873557","0.985796840774285","3.13004285972312e-19"
"20499","Irinotecan","789","0.968360894521025","0.993030985477575","0.992664195239553","5.8661487720312e-22"
"20500","Panzem-2-ME2","789","1.29792357362342","0.869140405820483","0.862253058758403","7.83238962515241e-10"
"20501","Pemetrexed","789","1.03800349601813","0.985975880692677","0.985237769150186","4.51796449758108e-19"
"20502","Asparaginase","789","1.19408849877258","0.955496434496116","0.95207308330351","3.62858096898836e-10"
"20503","Rapamycin","789","1.08006940729082","0.979625616415907","0.978553280437797","1.57468901100038e-17"
"20504","Methotrexate","789","1.06889601746466","0.967825769065103","0.966132388489582","1.21505370660184e-15"
"20505","Omacetaxine","789","1.21226933635312","0.874221742392831","0.867601834097717","5.36244236777801e-10"
"20506","Paclitaxel","789","1.19112835967965","0.902217839391045","0.897071409885311","4.8355543290999e-11"
"20507","Topotecan","789","1.05694397230396","0.978560617508487","0.977432228956302","2.55636091832793e-17"
"20508","Trametinib","789","1.00813494624719","0.982568683950644","0.981651246263836","3.57223908918036e-18"
"20509","Cladribine","789","1.05306936474057","0.968278594563448","0.966609046908892","1.06175462307181e-15"
"20510","Decitabine","789","1.01647651774875","0.989352604246474","0.988792214996288","3.29432086471685e-20"
"20511","Lenvatinib","789","1.06874717680599","0.989038530657619","0.988461611218546","4.34279470548611e-20"
